Frame,Object ID,Class,Confidence,Bounding Box
240.0,240.0_8,car,0.9686914086341858,"[372, 275, 69, 88]"
240.0,240.0_4,car,0.9518017768859863,"[210, 247, 67, 56]"
240.0,240.0_35,car,0.9110443592071533,"[442, 196, 45, 48]"
240.0,240.0_24,car,0.9049105644226074,"[391, 159, 29, 25]"
240.0,240.0_37,car,0.890581488609314,"[366, 221, 51, 50]"
240.0,240.0_33,car,0.8747912049293518,"[382, 193, 29, 31]"
240.0,240.0_9,car,0.8729851841926575,"[233, 407, 118, 65]"
240.0,240.0_26,car,0.7953404784202576,"[439, 157, 29, 25]"
240.0,240.0_13,car,0.7439103126525879,"[584, 126, 26, 19]"
240.0,240.0_29,car,0.604110598564148,"[438, 183, 31, 28]"
240.0,240.0_16,car,0.5691221356391907,"[409, 142, 31, 17]"
240.0,240.0_28,car,0.5675444006919861,"[440, 180, 31, 15]"
250.0,250.0_6,car,0.9950711131095886,"[170, 272, 85, 63]"
250.0,250.0_10,car,0.9890748858451843,"[381, 307, 73, 100]"
250.0,250.0_31,car,0.975667417049408,"[373, 202, 38, 30]"
250.0,250.0_23,car,0.9742178320884705,"[389, 166, 30, 26]"
250.0,250.0_0,car,0.9717296361923218,"[446, 205, 52, 51]"
250.0,250.0_28,car,0.9661343693733215,"[440, 187, 31, 25]"
250.0,250.0_4,car,0.9217726588249207,"[360, 234, 60, 53]"
250.0,250.0_16,car,0.8641237020492554,"[618, 143, 26, 20]"
250.0,250.0_19,car,0.863679051399231,"[374, 153, 23, 14]"
250.0,250.0_24,car,0.8186451196670532,"[441, 168, 25, 19]"
250.0,250.0_15,car,0.7999845743179321,"[436, 142, 20, 17]"
250.0,250.0_14,car,0.7453666925430298,"[410, 144, 24, 18]"
250.0,250.0_26,car,0.7383531332015991,"[611, 176, 41, 30]"
250.0,250.0_13,car,0.619539737701416,"[273, 140, 27, 26]"
260.0,260.0_8,car,0.9964050650596619,"[125, 303, 108, 76]"
260.0,260.0_34,car,0.9822447299957275,"[371, 210, 39, 30]"
260.0,260.0_25,car,0.9806888699531555,"[387, 167, 31, 27]"
260.0,260.0_27,car,0.9516996145248413,"[439, 167, 29, 25]"
260.0,260.0_5,car,0.9495562314987183,"[359, 249, 64, 61]"
260.0,260.0_13,car,0.9438519477844238,"[390, 347, 86, 123]"
260.0,260.0_30,car,0.9304491281509399,"[441, 193, 33, 31]"
260.0,260.0_22,car,0.9253530502319336,"[365, 154, 27, 17]"
260.0,260.0_2,car,0.9171041250228882,"[455, 218, 50, 51]"
260.0,260.0_18,car,0.8674213886260986,"[612, 140, 25, 19]"
260.0,260.0_16,car,0.8344583511352539,"[276, 143, 22, 19]"
260.0,260.0_17,car,0.8279819488525391,"[409, 144, 21, 15]"
260.0,260.0_28,car,0.8190203309059143,"[600, 167, 35, 25]"
260.0,260.0_23,car,0.7640101313591003,"[407, 151, 25, 16]"
260.0,260.0_24,car,0.7176204323768616,"[409, 162, 24, 16]"
260.0,260.0_14,car,0.5764418244361877,"[442, 126, 22, 13]"
260.0,260.0_15,car,0.5524021983146667,"[411, 137, 21, 12]"
270.0,270.0_35,car,0.9863707423210144,"[383, 174, 34, 29]"
270.0,270.0_44,car,0.9857527613639832,"[368, 218, 46, 36]"
270.0,270.0_40,car,0.9738221168518066,"[439, 199, 43, 36]"
270.0,270.0_5,car,0.9681981205940247,"[354, 258, 81, 68]"
270.0,270.0_36,car,0.9659260511398315,"[440, 173, 29, 26]"
270.0,270.0_29,car,0.953960120677948,"[354, 159, 33, 17]"
270.0,270.0_2,car,0.9155031442642212,"[457, 233, 61, 53]"
270.0,270.0_24,car,0.81354820728302,"[426, 144, 23, 16]"
270.0,270.0_32,car,0.7727240324020386,"[403, 156, 30, 25]"
270.0,270.0_25,car,0.7694085836410522,"[606, 139, 24, 19]"
270.0,270.0_23,car,0.6856415867805481,"[408, 143, 20, 14]"
270.0,270.0_22,car,0.6755709648132324,"[274, 142, 23, 21]"
270.0,270.0_14,car,0.6565595269203186,"[392, 393, 111, 79]"
270.0,270.0_16,car,0.6544902920722961,"[441, 127, 24, 14]"
270.0,270.0_26,car,0.6277080774307251,"[650, 144, 38, 20]"
270.0,270.0_18,car,0.5749304294586182,"[410, 136, 22, 13]"
270.0,270.0_17,car,0.5311545133590698,"[571, 125, 20, 16]"
280.0,280.0_28,car,0.9924854040145874,"[380, 176, 37, 31]"
280.0,280.0_38,car,0.9884994626045227,"[445, 209, 46, 38]"
280.0,280.0_41,car,0.9782542586326599,"[367, 226, 48, 40]"
280.0,280.0_7,car,0.9635814428329468,"[355, 280, 82, 75]"
280.0,280.0_30,car,0.9625136256217957,"[441, 176, 29, 27]"
280.0,280.0_25,car,0.9578855037689209,"[344, 160, 35, 20]"
280.0,280.0_13,car,0.8691999316215515,"[603, 134, 22, 18]"
280.0,280.0_27,car,0.8433939218521118,"[401, 157, 29, 26]"
280.0,280.0_3,car,0.8382173776626587,"[470, 249, 59, 60]"
280.0,280.0_15,car,0.7841604948043823,"[275, 143, 23, 19]"
280.0,280.0_17,car,0.7497988343238831,"[420, 145, 24, 17]"
280.0,280.0_18,car,0.6438944935798645,"[643, 143, 39, 20]"
280.0,280.0_11,car,0.6204653382301331,"[441, 127, 24, 14]"
280.0,280.0_16,car,0.5719693303108215,"[406, 144, 22, 14]"
280.0,280.0_12,car,0.5360320806503296,"[571, 127, 19, 14]"
290.0,290.0_37,car,0.990784227848053,"[448, 219, 51, 44]"
290.0,290.0_10,car,0.9889092445373535,"[354, 299, 83, 94]"
290.0,290.0_32,car,0.9847536087036133,"[378, 179, 38, 39]"
290.0,290.0_33,car,0.9817955493927002,"[441, 179, 33, 35]"
290.0,290.0_1,car,0.9636566638946533,"[362, 230, 59, 50]"
290.0,290.0_25,car,0.9497392773628235,"[334, 160, 39, 26]"
290.0,290.0_28,car,0.9173179864883423,"[398, 163, 33, 28]"
290.0,290.0_6,car,0.917251467704773,"[479, 252, 68, 81]"
290.0,290.0_18,car,0.8654376268386841,"[598, 133, 22, 16]"
290.0,290.0_30,person,0.7774715423583984,"[182, 184, 11, 26]"
290.0,290.0_20,car,0.7410207986831665,"[274, 142, 23, 19]"
290.0,290.0_24,car,0.6989636421203613,"[418, 151, 24, 17]"
290.0,290.0_22,car,0.6129418611526489,"[640, 141, 40, 21]"
290.0,290.0_16,car,0.6052289009094238,"[441, 126, 24, 16]"
290.0,290.0_21,car,0.5775394439697266,"[403, 144, 27, 15]"
290.0,290.0_17,car,0.5294463038444519,"[568, 127, 19, 12]"
300.0,300.0_33,car,0.991328239440918,"[327, 167, 38, 28]"
300.0,300.0_0,car,0.9889919757843018,"[455, 230, 59, 48]"
300.0,300.0_4,car,0.9881802797317505,"[366, 248, 57, 50]"
300.0,300.0_45,car,0.9878608584403992,"[442, 185, 38, 38]"
300.0,300.0_42,car,0.9874746203422546,"[373, 185, 44, 42]"
300.0,300.0_35,car,0.9668548107147217,"[398, 165, 31, 28]"
300.0,300.0_19,car,0.9662086963653564,"[355, 334, 90, 113]"
300.0,300.0_13,car,0.9078344702720642,"[492, 289, 86, 87]"
300.0,300.0_36,car,0.8308253288269043,"[663, 165, 33, 33]"
300.0,300.0_29,car,0.7903932929039001,"[630, 141, 41, 18]"
300.0,300.0_21,car,0.723579466342926,"[592, 127, 24, 17]"
300.0,300.0_27,car,0.6475918889045715,"[407, 144, 25, 15]"
300.0,300.0_20,car,0.6433111429214478,"[441, 126, 22, 16]"
300.0,300.0_26,car,0.6379795074462891,"[275, 142, 23, 18]"
300.0,300.0_22,car,0.6267656683921814,"[379, 137, 19, 12]"
310.0,310.0_5,car,0.9985071420669556,"[364, 261, 64, 57]"
310.0,310.0_40,car,0.9891007542610168,"[441, 193, 44, 39]"
310.0,310.0_3,car,0.9888909459114075,"[465, 245, 62, 53]"
310.0,310.0_38,car,0.9885277152061462,"[370, 193, 48, 44]"
310.0,310.0_30,car,0.9845244288444519,"[314, 173, 43, 31]"
310.0,310.0_11,car,0.974658727645874,"[355, 363, 106, 109]"
310.0,310.0_32,car,0.9627022743225098,"[398, 173, 29, 28]"
310.0,310.0_10,car,0.9433201551437378,"[519, 315, 95, 113]"
310.0,310.0_18,car,0.8766911029815674,"[443, 133, 20, 15]"
310.0,310.0_16,car,0.8757105469703674,"[378, 137, 21, 14]"
310.0,310.0_15,car,0.8154277205467224,"[588, 127, 23, 16]"
310.0,310.0_25,car,0.8088997006416321,"[406, 159, 30, 17]"
310.0,310.0_27,car,0.7666192650794983,"[645, 155, 44, 36]"
310.0,310.0_22,car,0.7653835415840149,"[406, 144, 21, 15]"
310.0,310.0_17,car,0.6829308867454529,"[410, 135, 19, 13]"
310.0,310.0_24,car,0.6580535173416138,"[403, 153, 27, 15]"
310.0,310.0_23,car,0.6005649566650391,"[625, 139, 34, 19]"
310.0,310.0_13,car,0.5940221548080444,"[409, 127, 19, 11]"
310.0,310.0_14,car,0.5725797414779663,"[443, 127, 20, 14]"
310.0,310.0_21,car,0.5329762697219849,"[275, 140, 23, 21]"
320.0,320.0_6,car,0.9976619482040405,"[367, 279, 65, 61]"
320.0,320.0_48,car,0.993455708026886,"[445, 203, 46, 40]"
320.0,320.0_3,car,0.9899793863296509,"[475, 262, 69, 61]"
320.0,320.0_44,car,0.9860392808914185,"[366, 204, 52, 44]"
320.0,320.0_33,car,0.9762431383132935,"[303, 183, 45, 33]"
320.0,320.0_12,car,0.9731290936470032,"[542, 351, 133, 121]"
320.0,320.0_15,car,0.9598632454872131,"[355, 425, 118, 50]"
320.0,320.0_32,car,0.9578538537025452,"[395, 171, 33, 36]"
320.0,320.0_31,car,0.9556447267532349,"[634, 157, 39, 25]"
320.0,320.0_17,car,0.8809841275215149,"[586, 125, 22, 17]"
320.0,320.0_29,car,0.8715494871139526,"[398, 153, 28, 16]"
320.0,320.0_20,car,0.8482197523117065,"[442, 134, 21, 17]"
320.0,320.0_28,car,0.8172712326049805,"[619, 138, 33, 21]"
320.0,320.0_30,car,0.7574211359024048,"[397, 159, 30, 24]"
320.0,320.0_24,car,0.7291133403778076,"[275, 141, 24, 20]"
320.0,320.0_19,car,0.7184248566627502,"[409, 135, 20, 13]"
320.0,320.0_18,car,0.6801842451095581,"[378, 136, 21, 15]"
320.0,320.0_25,car,0.5900881886482239,"[405, 144, 21, 14]"
320.0,320.0_16,car,0.5525524020195007,"[409, 128, 20, 12]"
320.0,320.0_26,car,0.5476343035697937,"[441, 141, 20, 16]"
330.0,330.0_10,car,0.9984086751937866,"[366, 303, 73, 73]"
330.0,330.0_8,car,0.9941137433052063,"[486, 288, 86, 71]"
330.0,330.0_49,car,0.9910470247268677,"[449, 211, 49, 46]"
330.0,330.0_45,car,0.9755637645721436,"[365, 213, 53, 48]"
330.0,330.0_34,car,0.9708048701286316,"[289, 193, 50, 36]"
330.0,330.0_25,car,0.9507728219032288,"[624, 150, 35, 27]"
330.0,330.0_31,car,0.8565173149108887,"[396, 177, 32, 41]"
330.0,330.0_22,car,0.8564664721488953,"[440, 140, 22, 19]"
330.0,330.0_14,car,0.8394002318382263,"[583, 125, 22, 15]"
330.0,330.0_20,car,0.8349807858467102,"[275, 142, 23, 18]"
330.0,330.0_21,car,0.7721208930015564,"[375, 144, 23, 13]"
330.0,330.0_29,person,0.7677459120750427,"[169, 185, 11, 27]"
330.0,330.0_18,car,0.7215729355812073,"[616, 136, 31, 17]"
330.0,330.0_12,car,0.6714648604393005,"[593, 415, 153, 61]"
330.0,330.0_23,car,0.6116544604301453,"[397, 154, 24, 15]"
330.0,330.0_15,car,0.5716203451156616,"[408, 136, 19, 13]"
330.0,330.0_13,car,0.5229029655456543,"[408, 128, 21, 12]"
340.0,340.0_13,car,0.9980060458183289,"[365, 333, 87, 84]"
340.0,340.0_5,car,0.993535041809082,"[455, 222, 55, 54]"
340.0,340.0_4,car,0.9927141666412354,"[366, 227, 57, 47]"
340.0,340.0_8,car,0.9875615835189819,"[506, 322, 99, 80]"
340.0,340.0_39,car,0.9504227042198181,"[271, 205, 53, 40]"
340.0,340.0_34,car,0.9495589137077332,"[387, 186, 41, 43]"
340.0,340.0_24,car,0.9474855661392212,"[440, 141, 23, 20]"
340.0,340.0_32,car,0.8526715636253357,"[657, 181, 55, 30]"
340.0,340.0_27,car,0.846274197101593,"[615, 145, 32, 27]"
340.0,340.0_26,car,0.7953163385391235,"[392, 155, 27, 15]"
340.0,340.0_22,car,0.7298693060874939,"[275, 141, 24, 19]"
340.0,340.0_20,car,0.6621842384338379,"[407, 135, 20, 15]"
340.0,340.0_29,car,0.5786713361740112,"[389, 171, 32, 17]"
340.0,340.0_19,car,0.5520298480987549,"[578, 122, 21, 17]"
340.0,340.0_23,car,0.5424832105636597,"[375, 143, 22, 15]"
340.0,340.0_30,person,0.5190244317054749,"[168, 185, 11, 26]"
340.0,340.0_18,car,0.5116111636161804,"[408, 126, 21, 14]"
350.0,350.0_12,car,0.9962801933288574,"[372, 364, 94, 107]"
350.0,350.0_5,car,0.9958926439285278,"[365, 238, 62, 53]"
350.0,350.0_6,car,0.9935876131057739,"[459, 239, 63, 55]"
350.0,350.0_15,car,0.9906050562858582,"[533, 359, 120, 108]"
350.0,350.0_35,car,0.9855031371116638,"[642, 171, 44, 29]"
350.0,350.0_33,car,0.9677084684371948,"[379, 177, 38, 26]"
350.0,350.0_39,car,0.9666195511817932,"[384, 193, 46, 48]"
350.0,350.0_2,car,0.9559057950973511,"[253, 219, 60, 43]"
350.0,350.0_29,car,0.9430522322654724,"[389, 160, 27, 18]"
350.0,350.0_25,car,0.9425252676010132,"[438, 140, 27, 26]"
350.0,350.0_26,car,0.9376372694969177,"[603, 138, 34, 28]"
350.0,350.0_21,car,0.7708392143249512,"[275, 141, 24, 19]"
350.0,350.0_19,car,0.7020472288131714,"[404, 135, 22, 17]"
350.0,350.0_22,car,0.6697030663490295,"[375, 143, 21, 17]"
350.0,350.0_18,car,0.6181896924972534,"[574, 122, 23, 15]"
350.0,350.0_17,car,0.5207359194755554,"[407, 126, 22, 14]"
360.0,360.0_8,car,0.9961404800415039,"[366, 252, 67, 62]"
360.0,360.0_9,car,0.9959841370582581,"[475, 259, 64, 60]"
360.0,360.0_31,car,0.9850409626960754,"[369, 186, 39, 28]"
360.0,360.0_0,car,0.9452090859413147,"[383, 204, 54, 50]"
360.0,360.0_25,car,0.939578115940094,"[437, 148, 27, 25]"
360.0,360.0_4,car,0.9383938908576965,"[230, 236, 69, 52]"
360.0,360.0_27,car,0.9323477149009705,"[385, 160, 31, 24]"
360.0,360.0_29,car,0.9133605360984802,"[626, 165, 41, 27]"
360.0,360.0_14,car,0.8904682397842407,"[371, 414, 104, 61]"
360.0,360.0_22,car,0.8874756097793579,"[598, 138, 32, 26]"
360.0,360.0_21,car,0.8272712230682373,"[403, 142, 21, 16]"
360.0,360.0_16,car,0.7251110672950745,"[571, 418, 123, 58]"
360.0,360.0_23,car,0.7146157026290894,"[373, 153, 23, 14]"
360.0,360.0_19,car,0.6855292320251465,"[274, 140, 24, 19]"
360.0,360.0_17,car,0.6785755157470703,"[570, 117, 22, 16]"
360.0,360.0_20,car,0.6021727919578552,"[376, 145, 20, 14]"
370.0,370.0_10,car,0.9963529706001282,"[479, 282, 87, 73]"
370.0,370.0_2,car,0.9945382475852966,"[204, 261, 80, 61]"
370.0,370.0_32,car,0.9932225942611694,"[357, 193, 43, 34]"
370.0,370.0_7,car,0.9929863810539246,"[364, 266, 75, 76]"
370.0,370.0_27,car,0.9697895646095276,"[384, 166, 29, 27]"
370.0,370.0_24,car,0.9447665810585022,"[607, 160, 41, 23]"
370.0,370.0_22,car,0.9397115111351013,"[436, 155, 30, 25]"
370.0,370.0_0,car,0.8846885561943054,"[385, 206, 54, 58]"
370.0,370.0_19,car,0.8073697686195374,"[368, 152, 27, 18]"
370.0,370.0_17,car,0.7431955337524414,"[274, 140, 24, 20]"
370.0,370.0_18,car,0.7428963780403137,"[401, 143, 23, 15]"
370.0,370.0_16,car,0.7258927226066589,"[653, 129, 36, 31]"
370.0,370.0_14,car,0.5780134797096252,"[567, 117, 22, 15]"
370.0,370.0_15,car,0.5078891515731812,"[593, 133, 31, 23]"
380.0,380.0_43,car,0.9933505654335022,"[346, 204, 46, 37]"
380.0,380.0_10,car,0.9917472004890442,"[365, 292, 85, 88]"
380.0,380.0_8,car,0.98878413438797,"[165, 293, 100, 82]"
380.0,380.0_15,car,0.9885045289993286,"[500, 316, 97, 81]"
380.0,380.0_32,car,0.9751885533332825,"[436, 158, 29, 28]"
380.0,380.0_34,car,0.940168559551239,"[383, 169, 28, 25]"
380.0,380.0_27,car,0.8747075796127319,"[367, 151, 25, 22]"
380.0,380.0_24,car,0.8638699054718018,"[274, 140, 24, 20]"
380.0,380.0_22,car,0.8256146907806396,"[646, 126, 46, 34]"
380.0,380.0_0,car,0.7871859669685364,"[385, 222, 55, 61]"
380.0,380.0_30,car,0.7839263677597046,"[598, 154, 29, 18]"
380.0,380.0_21,car,0.7495810389518738,"[587, 131, 32, 23]"
380.0,380.0_29,car,0.6670403480529785,"[398, 151, 20, 16]"
380.0,380.0_19,car,0.5334959626197815,"[405, 134, 22, 14]"
380.0,380.0_18,car,0.5203010439872742,"[405, 128, 21, 12]"
390.0,390.0_14,car,0.9963072538375854,"[527, 353, 118, 112]"
390.0,390.0_9,car,0.9938744306564331,"[112, 342, 127, 109]"
390.0,390.0_24,car,0.9923041462898254,"[436, 166, 34, 32]"
390.0,390.0_33,car,0.9909356832504272,"[331, 215, 52, 44]"
390.0,390.0_7,car,0.9904931783676147,"[375, 318, 90, 113]"
390.0,390.0_26,car,0.9801489114761353,"[378, 178, 33, 26]"
390.0,390.0_22,car,0.9128741025924683,"[364, 160, 29, 21]"
390.0,390.0_19,car,0.7814461588859558,"[275, 140, 24, 20]"
390.0,390.0_1,truck,0.7477379441261292,"[384, 232, 59, 80]"
390.0,390.0_17,truck,0.7379337549209595,"[641, 126, 46, 35]"
390.0,390.0_21,car,0.6865176558494568,"[390, 151, 24, 17]"
390.0,390.0_16,car,0.6237276792526245,"[405, 134, 22, 13]"
400.0,400.0_25,car,0.9914623498916626,"[374, 185, 35, 30]"
400.0,400.0_6,car,0.988703191280365,"[382, 361, 94, 109]"
400.0,400.0_27,car,0.9822870492935181,"[438, 179, 34, 32]"
400.0,400.0_1,car,0.9809474945068359,"[316, 235, 56, 48]"
400.0,400.0_10,car,0.9401787519454956,"[559, 402, 116, 75]"
400.0,400.0_20,car,0.8742695450782776,"[386, 152, 24, 18]"
400.0,400.0_16,truck,0.8691152334213257,"[635, 127, 54, 34]"
400.0,400.0_2,truck,0.8573146462440491,"[383, 260, 69, 83]"
400.0,400.0_22,car,0.8374752402305603,"[363, 168, 31, 19]"
400.0,400.0_19,car,0.790388822555542,"[444, 143, 24, 17]"
400.0,400.0_17,car,0.7834641337394714,"[274, 141, 23, 19]"
410.0,410.0_2,car,0.9952361583709717,"[300, 254, 60, 54]"
410.0,410.0_23,car,0.9879512786865234,"[371, 193, 39, 34]"
410.0,410.0_24,car,0.9843226671218872,"[438, 186, 40, 40]"
410.0,410.0_8,car,0.9530713558197021,"[379, 407, 119, 67]"
410.0,410.0_21,car,0.9099979400634766,"[365, 168, 31, 26]"
410.0,410.0_12,car,0.7850979566574097,"[274, 142, 25, 20]"
410.0,410.0_4,car,0.7634540796279907,"[384, 286, 79, 100]"
410.0,410.0_14,car,0.7334873080253601,"[361, 144, 23, 18]"
410.0,410.0_17,car,0.7200584411621094,"[443, 150, 25, 18]"
410.0,410.0_10,car,0.705210268497467,"[568, 107, 27, 15]"
410.0,410.0_11,truck,0.580116331577301,"[628, 127, 53, 35]"
410.0,410.0_18,car,0.5089789628982544,"[383, 159, 25, 18]"
420.0,420.0_2,car,0.9983131289482117,"[277, 277, 74, 63]"
420.0,420.0_23,car,0.9896425604820251,"[366, 203, 43, 32]"
420.0,420.0_30,car,0.9669778943061829,"[440, 199, 45, 46]"
420.0,420.0_20,car,0.9217876195907593,"[360, 176, 31, 28]"
420.0,420.0_12,car,0.9214464426040649,"[624, 128, 52, 34]"
420.0,420.0_9,car,0.7703644037246704,"[572, 129, 25, 21]"
420.0,420.0_19,car,0.7560264468193054,"[373, 163, 30, 16]"
420.0,420.0_17,car,0.700340211391449,"[441, 152, 28, 20]"
420.0,420.0_7,car,0.6850544214248657,"[390, 335, 88, 108]"
420.0,420.0_14,car,0.6662442684173584,"[272, 138, 29, 25]"
420.0,420.0_8,car,0.6533666849136353,"[568, 108, 27, 16]"
420.0,420.0_15,car,0.5207366943359375,"[384, 139, 31, 26]"
430.0,430.0_4,car,0.9966323375701904,"[245, 305, 96, 84]"
430.0,430.0_35,car,0.9897152781486511,"[364, 215, 49, 40]"
430.0,430.0_20,car,0.9582530856132507,"[624, 129, 38, 32]"
430.0,430.0_2,car,0.9438278675079346,"[448, 209, 52, 53]"
430.0,430.0_28,car,0.9436833262443542,"[442, 156, 28, 24]"
430.0,430.0_31,car,0.8886967301368713,"[359, 180, 34, 33]"
430.0,430.0_18,car,0.8339225053787231,"[570, 129, 22, 20]"
430.0,430.0_21,car,0.7424640655517578,"[275, 143, 24, 20]"
430.0,430.0_15,car,0.661485493183136,"[391, 353, 109, 115]"
430.0,430.0_23,car,0.6314458250999451,"[384, 140, 27, 28]"
430.0,430.0_17,car,0.623022198677063,"[437, 134, 20, 15]"
430.0,430.0_24,car,0.5992157459259033,"[412, 146, 20, 16]"
430.0,430.0_16,car,0.5783776044845581,"[570, 109, 24, 14]"
440.0,440.0_5,car,0.9978028535842896,"[213, 347, 104, 108]"
440.0,440.0_37,car,0.9671112298965454,"[366, 224, 47, 43]"
440.0,440.0_28,car,0.9664303064346313,"[442, 164, 30, 24]"
440.0,440.0_32,car,0.9660988450050354,"[356, 189, 35, 34]"
440.0,440.0_16,car,0.9433907270431519,"[624, 127, 33, 34]"
440.0,440.0_36,car,0.9009197950363159,"[651, 198, 37, 31]"
